date,execID,orderID,clOrdID,clOrdLinkID,account,symbol,side,lastQty,lastPx,underlyingLastPx,lastMkt,lastLiquidityInd,simpleOrderQty,orderQty,price,displayQty,stopPx,pegOffsetValue,pegPriceType,currency,settlCurrency,execType,ordType,timeInForce,execInst,contingencyType,exDestination,ordStatus,triggered,workingIndicator,ordRejReason,simpleLeavesQty,leavesQty,simpleCumQty,cumQty,avgPx,commission,tradePublishIndicator,multiLegReportingType,text,trdMatchID,execCost,execComm,homeNotional,foreignNotional,transactTime,timestamp
2019-04-04,db2ff102-e70c-b2e9-553f-aafb1b0c8d5c,ffdc464b-43de-c461-a203-da83acab90eb,,,979353,XBTUSD,Buy,12000,4916.5,,XBME,RemovedLiquidity,,12000,4917,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,12000,4916.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,0aedf86b-caef-87ed-3a6c-4699fcefb3c3,-244080000,183060,2.4408,-12000,2019-04-04D23:12:35.654276000,2019-04-04D23:12:35.654276000
2019-04-05,26880fc8-7d07-84a6-75aa-fefc9e441c02,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,4892.67,,XBME,,,12000,4892.67,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,4892.67,0.000192,,SingleSecurity,Funding,4fa47ead-092d-cf2b-f1b5-c5c9aecd83aa,-245268000,47091,2.45268,-12000,2019-04-05D04:00:00.000000000,2019-04-05D04:00:00.002415000
2019-04-05,2572be09-39ca-1f5e-29e7-36105aaa3e3b,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,5002.89,,XBME,,,12000,5002.89,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,5002.89,0.000239,,SingleSecurity,Funding,38b87a77-bff8-c6a6-4828-9b0ad28aa7e7,-239856000,57326,2.39856,-12000,2019-04-05D12:00:00.000000000,2019-04-05D12:00:00.986837000
2019-04-05,32ca3491-6b10-31cf-f99a-01dd528849aa,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,5016.42,,XBME,,,12000,5016.42,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,5016.42,0.0001,,SingleSecurity,Funding,5d366fc8-28ac-06f0-6ecb-8643a8d55c99,-239220000,23922,2.3922,-12000,2019-04-05D20:00:00.000000000,2019-04-05D20:00:00.002014000
2019-04-06,549fefb4-9cd5-caeb-8294-eabb4b2ffc37,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,5003.25,,XBME,,,12000,5003.25,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,5003.25,0.0001,,SingleSecurity,Funding,9d5f88d6-d1f9-56aa-9251-4ab63dae70c4,-239844000,23984,2.39844,-12000,2019-04-06D04:00:00.000000000,2019-04-06D04:00:00.002177000
2019-04-06,a2b4ce96-83df-73c2-8cdc-3cc623714c7c,b5b7839d-9d23-8b4f-8541-dd2858e1843f,,,979353,XBTUSD,Sell,2000,4978,,XBME,RemovedLiquidity,,2000,4977.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,4978,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,d171d5ff-67c2-48c6-7209-d863055572e3,40176000,30132,-0.40176,2000,2019-04-06D08:41:48.135744000,2019-04-06D08:41:48.135744000
2019-04-06,ece3a813-0ffd-4a9e-496d-709751623a76,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5000.66,,XBME,,,10000,5000.66,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5000.66,0.0001,,SingleSecurity,Funding,585b0578-8ea6-505b-76f9-84b79e66a6b8,-199970000,19997,1.9997,-10000,2019-04-06D12:00:00.000000000,2019-04-06D12:00:00.978423000
2019-04-06,6704b6d6-76bc-aabc-152a-d87a5318054d,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5161.87,,XBME,,,10000,5161.87,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5161.87,0.0001,,SingleSecurity,Funding,16761d85-6825-ca64-ef40-f141f6aeb4d4,-193730000,19373,1.9373,-10000,2019-04-06D20:00:00.000000000,2019-04-06D20:00:00.005992000
2019-04-06,ac12b3c0-8704-e3cc-5159-ce258e1012d5,ab1ce27d-82e5-bf44-7f4c-5ae9b9e0b17c,,,979353,XBTUSD,Buy,2000,5040,,XBME,AddedLiquidity,,2000,5040,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5040,-0.00025,PublishTrade,SingleSecurity,Submission from www.bitmex.com,060ef3ed-4517-7660-6a27-a07684530ade,-39682000,-9920,0.39682,-2000,2019-04-06D22:19:46.815268000,2019-04-06D22:19:46.815268000
2019-04-06,e35d93f7-f782-f2a7-f990-ea8dc887b733,b7bd2488-4d56-fc7f-2b3a-288b24079adb,,,979353,XBTUSD,Sell,52,5044.5,,XBME,RemovedLiquidity,,2000,5044.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,1948,,52,5044.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,f528450b-06d0-e4db-1fb1-df76d20c81ad,1030848,773,-0.01030848,52,2019-04-06D22:20:37.407563000,2019-04-06D22:20:37.407563000
2019-04-06,4aacfdc6-2c2d-1946-1255-8140088e742c,b7bd2488-4d56-fc7f-2b3a-288b24079adb,,,979353,XBTUSD,Sell,1948,5044.5,,XBME,RemovedLiquidity,,2000,5044.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5044.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,469ef7fc-659d-2e13-08f9-914cba2d4b02,38617152,28962,-0.3861715,1948,2019-04-06D22:20:37.407563000,2019-04-06D22:20:37.407563000
2019-04-07,8486734b-5154-64e8-42a4-93bbc8776222,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5126.98,,XBME,,,10000,5126.98,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5126.98,0.0001,,SingleSecurity,Funding,3d307eb6-a0e2-843f-3f9f-16b4ee3bda60,-195050000,19505,1.9505,-10000,2019-04-07D04:00:00.000000000,2019-04-07D04:00:00.001427000
2019-04-07,953d282f-2700-9a17-1ac7-c4682a54b445,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5114.68,,XBME,,,10000,5114.68,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5114.68,0.0001,,SingleSecurity,Funding,2f0f1cbe-1ecc-bd12-8b01-c36a80b58d84,-195520000,19552,1.9552,-10000,2019-04-07D12:00:00.000000000,2019-04-07D12:00:00.959115000
2019-04-07,9660650c-c271-ec71-27b3-ca806ec51db3,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5131.23,,XBME,,,10000,5131.23,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5131.23,0.0001,,SingleSecurity,Funding,ca8806b6-b8fe-091e-110f-5fc846a1e8af,-194890000,19489,1.9489,-10000,2019-04-07D20:00:00.000000000,2019-04-07D20:00:00.002203000
2019-04-08,b12ee2e4-5038-2a67-d385-57716793e1a6,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,10000,5244.04,,XBME,,,10000,5244.04,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,10000,5244.04,0.0001,,SingleSecurity,Funding,78fb463b-dea3-5abd-712e-596b52965182,-190690000,19069,1.9069,-10000,2019-04-08D04:00:00.000000000,2019-04-08D04:00:00.002337000
2019-04-08,8f67a930-37b2-924e-a1d7-557542992f1c,67bcf30f-484c-8381-3fba-bad7a3825864,,,979353,XBTUSD,Buy,2000,5260,,XBME,RemovedLiquidity,,2000,5260,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5260,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,fa8054db-ffc1-ad7e-1c7d-aec008f6d32e,-38022000,28516,0.38022,-2000,2019-04-08D07:52:56.051824000,2019-04-08D07:52:56.051824000
2019-04-08,25dba79d-49c0-6fea-0049-75f0d0043bf4,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,5136.58,,XBME,,,12000,5136.58,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,5136.58,0.0001,,SingleSecurity,Funding,33793fb2-c612-c0b6-2a23-4c59487e43c7,-233616000,23362,2.33616,-12000,2019-04-08D12:00:00.000000000,2019-04-08D12:00:01.157064000
2019-04-08,f53754dc-9983-9e2d-2e05-181285569405,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,12000,5200.77,,XBME,,,12000,5200.77,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,12000,5200.77,0.0001,,SingleSecurity,Funding,995e4ec6-09a5-7291-cb22-9f37c48e4392,-230736000,23074,2.30736,-12000,2019-04-08D20:00:00.000000000,2019-04-08D20:00:00.002328000
2019-04-09,fd761514-857a-b778-3ec8-637e06a9b3ca,d6952070-f592-0666-b713-b6778d5b33b3,,,979353,XBTUSD,Sell,2000,5265.5,,XBME,RemovedLiquidity,,2000,5265,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5265.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,a428b3ec-cdb7-7a31-3989-90704baaf946,37984000,28488,-0.37984,2000,2019-04-09D00:17:11.693792000,2019-04-09D00:17:11.693792000
2019-04-09,b06c7001-4833-9898-5ad4-2717350613c5,2bd5efbf-5385-fdb7-7c96-0a335e13e4f6,,,979353,XBTUSD,Buy,2000,5264,,XBME,RemovedLiquidity,,2000,5264,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5264,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,d012a549-f4ca-4a06-6a29-e55dde247956,-37994000,28495,0.37994,-2000,2019-04-09D00:18:26.903722000,2019-04-09D00:18:26.903722000
2019-04-09,7f913fbd-2662-016c-d637-2a47d511270d,4b803871-72ac-9275-dc32-c0981d3c12e9,,,979353,XBTUSD,Buy,2000,5262,,XBME,AddedLiquidity,,2000,5262,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,5262,-0.00025,PublishTrade,SingleSecurity,Submission from www.bitmex.com,2436e571-e0d8-30b1-de14-efecf174fa01,-38008000,-9502,0.38008,-2000,2019-04-09D00:18:45.839252000,2019-04-09D00:18:45.839252000
2019-04-09,071c26bb-3bc6-56a7-221c-d86b124dfd19,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,14000,5239.26,,XBME,,,14000,5239.26,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,14000,5239.26,-0.000136,,SingleSecurity,Funding,33fce89c-d901-d745-152f-b2ed127567c5,-267218000,-36342,2.67218,-14000,2019-04-09D04:00:00.000000000,2019-04-09D04:00:00.001525000
2019-04-09,80d35509-0b40-a9f1-873f-9433c7d506f0,db9cfdbc-b72c-cdf5-452e-b08bd85fd8d5,,,979353,XBTUSD,Sell,14000,5216.5,,XBME,AddedLiquidity,,14000,5216.5,,5216.5,,,USD,XBt,Trade,StopLimit,GoodTillCancel,LastPrice,,XBME,Filled,StopOrderTriggered,0,,,0,,14000,5216.5,-0.00025,PublishTrade,SingleSecurity,Triggered: Order stop price reached;Submission from www.bitmex.com,e625e9aa-7fd9-214d-18bc-f2923c93c490,268380000,-67095,-2.6838,14000,2019-04-09D04:35:32.071133000,2019-04-09D04:35:32.071133000
2019-04-09,a567cb3c-9cb5-078b-3785-2a1811dda7d7,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,1977,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,18023,,1977,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,22880e57-0f13-6400-1434-209a7cc35837,-38084928,28563,0.3808493,-1977,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,544847db-36d6-3a2d-bdc8-7ca8e5a35ff4,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,3000,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,15023,,4977,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,0d0d098a-c1d7-e9cc-e535-6e69d2b0b591,-57792000,43344,0.57792,-3000,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,6c9c8433-3e7a-8f92-5652-b6a97360524e,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,50,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,14973,,5027,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,6dbcb6ce-a0e0-d77a-c025-cac6b289256e,-963200,722,0.009632,-50,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,722d8118-249a-a9f0-bb0f-23d3c6361cd1,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,10000,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,4973,,15027,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,febd506d-31f9-f213-7e79-ec8bd1af0c2f,-192640000,144480,1.9264,-10000,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,bb10f6da-8e84-6d6e-f844-3916e881ac6b,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,300,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,4673,,15327,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,ae38da5a-aa7a-f4fd-b1e0-539c00bf4c5d,-5779200,4334,0.057792,-300,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,8754692e-7e68-bd3d-9732-b3bce3353e38,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,200,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,4473,,15527,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,b6ed5b5c-5541-f445-dae9-2d2511c2ebb6,-3852800,2889,0.038528,-200,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,67759a0e-3912-30bf-0f68-ec72b1a3a54e,55f57bda-37ee-ef34-91be-46a1bd7492a3,,,979353,XBTUSD,Buy,4473,5191,,XBME,RemovedLiquidity,,20000,5191,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5191,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,8a8b5b4b-6d8c-827f-63d6-d4968137e164,-86167872,64625,0.8616787,-4473,2019-04-09D05:48:47.413387000,2019-04-09D05:48:47.413387000
2019-04-09,ed3d9de6-ff4a-2354-b23a-72b439183852,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,19496,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,504,,19496,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,2dc65663-f17a-ea8b-be87-033b24812833,373621344,280216,-3.736213,19496,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,fd8ef7fd-fa1e-cb37-6631-86a1625c6fbf,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,101,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,403,,19597,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,8858b29c-f8fd-dd81-d045-09ecc1f6f228,1935564,1451,-0.01935564,101,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,58ce8e6e-6bab-519d-1c0c-9654d59f446a,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,101,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,302,,19698,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,7cf56870-85e2-c1b1-fc6a-91b7f794be3e,1935564,1451,-0.01935564,101,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,fd764749-987e-208c-2e40-76a225c57151,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,30,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,272,,19728,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,92347b03-8a82-d8c0-9095-8e9ada4006b1,574920,431,-0.0057492,30,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,6bf7cda2-aeac-815e-54ce-bfaeada1a651,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,26,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,246,,19754,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,3409a552-102a-8919-8787-d0b7bd4fb772,498264,373,-0.00498264,26,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,5ce8db23-6d0a-b4f5-e24f-0d1b7dc5eff2,dd38c9e6-be72-6722-fede-6f8ee342efee,,,979353,XBTUSD,Sell,246,5218,,XBME,RemovedLiquidity,,20000,5218,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5218,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,49bebf64-b682-0d03-23d1-2ac9d610f223,4714344,3535,-0.04714344,246,2019-04-09D06:55:00.703176000,2019-04-09D06:55:00.703176000
2019-04-09,6589735e-0d8f-177b-cc67-b6a10a5f15f9,3fadda4a-c46b-415f-d574-e2cb29de6df5,,,979353,XBTUSD,Buy,20000,5225,,XBME,RemovedLiquidity,,20000,5225,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5225,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,56ae8799-7144-44f6-3279-7e986c9e99f6,-382780000,287085,3.8278,-20000,2019-04-09D06:56:46.249408000,2019-04-09D06:56:46.249408000
2019-04-09,d68406b9-7233-3d93-1c64-641ce1fe1338,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,4490,5202,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,15510,,4490,5202,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,acf3abfa-9d53-d64f-fd51-2dac07e47e1b,86311270,64733,-0.8631127,4490,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,2516d816-af4e-2d6e-c576-588d2c113eb7,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,694,5202,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,14816,,5184,5202,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,b442ce87-e14e-00a3-a23e-9b274af486ca,13340762,10005,-0.1334076,694,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,dfe7d23a-0d83-e071-bfc1-0ed6aee9faeb,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,215,5202,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,14601,,5399,5202,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,53a44d87-084f-d340-a20f-de9255449f41,4132945,3099,-0.04132945,215,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,b1ccbbac-ae96-4677-98e2-26ade288dea7,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,4941,5202,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,9660,,10340,5202,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,db9c10ad-34f9-9420-5443-54feb246d4a2,94980843,71235,-0.9498084,4941,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,f691894e-5ce8-26ce-d6ec-e319b1c665c2,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,5000,5201.5,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,4660,,15340,5202.102,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,1ed66b98-ca30-bd0f-efb5-801a164261e7,96125000,72093,-0.96125,5000,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,92343edd-a98f-44d5-4029-b135758be70d,d2fd8fe0-63e5-1ed7-a606-fa99e1b6e340,,,979353,XBTUSD,Sell,4660,5201.5,,XBME,RemovedLiquidity,,20000,5198.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5202.102,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,d8dcbb85-a625-388c-8864-684ed7a4c1f7,89588500,67191,-0.895885,4660,2019-04-09D08:05:50.001434000,2019-04-09D08:05:50.001434000
2019-04-09,85d8b112-1f33-3f4f-28af-62fb8abae567,0ca4ba6e-8dce-e81b-1e47-9e301ba68ce0,,,979353,XBTUSD,Buy,4,5208,,XBME,RemovedLiquidity,,20000,5208.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,19996,,4,5208,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,89c87761-9235-5dfe-b4e0-1fdbf67e33df,-76804,57,0.00076804,-4,2019-04-09D08:09:32.853203000,2019-04-09D08:09:32.853203000
2019-04-09,cf493102-d9ca-b7a7-15ce-4bbb465c5e60,0ca4ba6e-8dce-e81b-1e47-9e301ba68ce0,,,979353,XBTUSD,Buy,500,5208,,XBME,RemovedLiquidity,,20000,5208.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,19496,,504,5208,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,972e86b7-0ffc-de23-7beb-95fdaa7d58e6,-9600500,7200,0.096005,-500,2019-04-09D08:09:32.853203000,2019-04-09D08:09:32.853203000
2019-04-09,3f4d6d71-f983-782c-0769-34fd6fe06933,0ca4ba6e-8dce-e81b-1e47-9e301ba68ce0,,,979353,XBTUSD,Buy,15000,5208,,XBME,RemovedLiquidity,,20000,5208.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,4496,,15504,5208,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,cd012389-94c0-4b71-bea6-1ff544449f39,-288015000,216011,2.88015,-15000,2019-04-09D08:09:32.853203000,2019-04-09D08:09:32.853203000
2019-04-09,f7e5ffe4-bf8e-0583-d914-3a0e0501b3bf,0ca4ba6e-8dce-e81b-1e47-9e301ba68ce0,,,979353,XBTUSD,Buy,4496,5208,,XBME,RemovedLiquidity,,20000,5208.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5208,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,0c1b7d9c-80ce-c69f-6d8f-7c40c7d8fd8c,-86327696,64745,0.863277,-4496,2019-04-09D08:09:32.853203000,2019-04-09D08:09:32.853203000
2019-04-09,a4325be9-ede7-e057-f855-838e33ed4d55,31816145-d7c7-9173-ab60-9c1d532e2d26,,,979353,XBTUSD,Sell,3723,5197,,XBME,RemovedLiquidity,,20000,5197,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,16277,,3723,5197,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,e342b13e-a616-18b8-3f8a-3525e873967a,71637966,53728,-0.7163797,3723,2019-04-09D08:13:32.782926000,2019-04-09D08:13:32.782926000
2019-04-09,c36923b5-aa79-325a-2c9e-b0842a97119f,31816145-d7c7-9173-ab60-9c1d532e2d26,,,979353,XBTUSD,Sell,15000,5197,,XBME,RemovedLiquidity,,20000,5197,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,1277,,18723,5197,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,78ce83bc-5575-e146-4521-a00cca639c55,288630000,216472,-2.8863,15000,2019-04-09D08:13:32.782926000,2019-04-09D08:13:32.782926000
2019-04-09,39b5f28e-1670-07c2-a63c-81d5a9765c8f,31816145-d7c7-9173-ab60-9c1d532e2d26,,,979353,XBTUSD,Sell,1277,5197,,XBME,RemovedLiquidity,,20000,5197,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,20000,5197,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,43741be4-58c2-5def-6eeb-d1fdc0dbbf31,24572034,18429,-0.2457203,1277,2019-04-09D08:13:32.782926000,2019-04-09D08:13:32.782926000
2019-04-09,62ae4329-646a-af17-25c7-0e3ec8761a61,8bc3c1e7-6d3f-6e16-c5d5-da95fbbc1123,,,979353,XBTUSD,Buy,15000,5197,,XBME,RemovedLiquidity,,15000,5197,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,15000,5197,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,af991cb3-bae3-a7b1-5530-88321c97ff9d,-288630000,216472,2.8863,-15000,2019-04-09D08:18:53.983452000,2019-04-09D08:18:53.983452000
2019-04-09,dd623844-b369-fbf3-1715-6e6838febf3e,00000000-0000-0000-0000-000000000000,,,979353,XBTUSD,,15000,5210.45,,XBME,,,15000,5210.45,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15000,5210.45,0.0001,,SingleSecurity,Funding,7f921d61-7eb4-a426-9c03-0c5053fab8aa,-287880000,28788,2.8788,-15000,2019-04-09D12:00:00.000000000,2019-04-09D12:00:01.266794000
