date,execID,orderID,clOrdID,clOrdLinkID,account,symbol,side,lastQty,lastPx,underlyingLastPx,lastMkt,lastLiquidityInd,simpleOrderQty,orderQty,price,displayQty,stopPx,pegOffsetValue,pegPriceType,currency,settlCurrency,execType,ordType,timeInForce,execInst,contingencyType,exDestination,ordStatus,triggered,workingIndicator,ordRejReason,simpleLeavesQty,leavesQty,simpleCumQty,cumQty,avgPx,commission,tradePublishIndicator,multiLegReportingType,text,trdMatchID,execCost,execComm,homeNotional,foreignNotional,transactTime,timestamp
2018-12-16,24d4334d-c64e-79b8-24fc-2de5e2b884b7,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3237.97,,XBME,,,15,3237.97,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3237.97,7.4e-05,,SingleSecurity,Funding,5165fdee-4c0d-8aa4-940b-6aa3e7194b03,-463260,34,0.0046326,-15,2018-12-16D12:00:00.000000000,2018-12-16D12:00:00.659957000
2018-12-16,923520ad-eee5-b817-16fd-219c065aeaa6,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3232.24,,XBME,,,15,3232.24,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3232.24,0.0001,,SingleSecurity,Funding,f94f4d6e-6e1f-4b14-57fc-fcc0d1adcef2,-464070,46,0.0046407,-15,2018-12-16D20:00:00.000000000,2018-12-16D20:00:00.006613000
2018-12-17,b5919693-2042-2248-0592-3309b9119c9e,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3201.49,,XBME,,,15,3201.49,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3201.49,-8.7e-05,,SingleSecurity,Funding,b9620dd1-619c-b058-6d7f-1dd603cbec53,-468525,-41,0.00468525,-15,2018-12-17D04:00:00.000000000,2018-12-17D04:00:00.001405000
2018-12-17,408e9c9c-f01a-303c-1232-080806993ced,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3238.53,,XBME,,,15,3238.53,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3238.53,-0.000294,,SingleSecurity,Funding,0eff039c-7ec8-bccf-6d61-1d4c217714fd,-463170,-136,0.0046317,-15,2018-12-17D12:00:00.000000000,2018-12-17D12:00:00.745642000
2018-12-17,70d077e3-34d9-3343-7f51-3bc0586d1b2e,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3532.1,,XBME,,,15,3532.1,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3532.1,-0.000472,,SingleSecurity,Funding,29b966c6-4529-c0de-6bf6-aaccc54e610f,-424680,-200,0.0042468,-15,2018-12-17D20:00:00.000000000,2018-12-17D20:00:00.000530000
2018-12-18,1e550057-d7e6-72fb-9004-d572670c3477,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3532.73,,XBME,,,15,3532.73,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3532.73,-0.000695,,SingleSecurity,Funding,cd12794d-5210-42fc-ca8a-c5c29b9f1941,-424605,-295,0.00424605,-15,2018-12-18D04:00:00.000000000,2018-12-18D04:00:00.004093000
2018-12-18,75c8348a-cbd7-a851-7e28-de4ba5561e2c,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3479.45,,XBME,,,15,3479.45,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3479.45,-0.000148,,SingleSecurity,Funding,0f0d58d9-984f-1430-1673-cf72bc1006a2,-431100,-64,0.004311,-15,2018-12-18D12:00:00.000000000,2018-12-18D12:00:00.709916000
2018-12-18,f5e3d8da-025c-8cc2-3c8b-df06050436af,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3530.95,,XBME,,,15,3530.95,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3530.95,0.0001,,SingleSecurity,Funding,b3423aa8-cdd8-72d9-61e0-a7aedbdf280d,-424815,42,0.00424815,-15,2018-12-18D20:00:00.000000000,2018-12-18D20:00:00.000946000
2018-12-19,3c2bed8e-2610-ab52-c07b-c3686f309dd6,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,15,3752.66,,XBME,,,15,3752.66,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,15,3752.66,-0.000747,,SingleSecurity,Funding,ffdd2cbd-8042-ee93-f904-54f714b6e604,-399720,-299,0.0039972,-15,2018-12-19D04:00:00.000000000,2018-12-19D04:00:00.000781000
2018-12-19,613375bf-3997-8da6-ece5-d50b488b5108,254513f4-01e3-0f19-4d49-d6406934e905,,,779028,XBTUSD,Sell,15,3736.5,,XBME,RemovedLiquidity,,15,3735,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,15,3736.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,772ad37d-57e7-ed9a-d920-2f225ad9accc,401445,301,-0.00401445,15,2018-12-19D09:47:53.653426000,2018-12-19D09:47:53.653426000
2018-12-19,73282cfc-f020-fcb7-1cf6-9cc4cb99c5cb,490513b4-c8b9-5e13-f3bf-2337f6a04858,,,779028,XBTUSD,Buy,18,3739,,XBME,RemovedLiquidity,,18,3740,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,18,3739,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,b7a04237-5653-d053-04bb-7c7f23a02339,-481410,361,0.0048141,-18,2018-12-19D09:52:48.379938000,2018-12-19D09:52:48.379938000
2018-12-19,e76efc03-5914-a5cf-46d0-ecfc763fedf1,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,18,3814.25,,XBME,,,18,3814.25,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,18,3814.25,-0.001182,,SingleSecurity,Funding,1ade84ea-19c8-e7f4-d09a-09e7f577d75c,-471906,-558,0.00471906,-18,2018-12-19D12:00:00.000000000,2018-12-19D12:00:00.829597000
2018-12-19,52cd1cbd-ffa3-c4c1-1432-11244b4b47c8,296e6c39-a2be-50dd-e1fc-34e6abc02b28,,,779028,XBTUSD,Sell,18,3900,,XBME,AddedLiquidity,,18,3900,,3900,,,USD,XBt,Trade,LimitIfTouched,GoodTillCancel,LastPrice,,XBME,Filled,StopOrderTriggered,0,,,0,,18,3900,-0.00025,PublishTrade,SingleSecurity,Triggered: Order stop price reached;Submission from www.bitmex.com,b5cf0179-d176-9450-5c80-f69062655a02,461538,-115,-0.00461538,18,2018-12-19D13:37:17.545029000,2018-12-19D13:37:17.545029000
2018-12-19,fc8de4bc-4464-96ca-3f14-13e23aa912dc,424fe235-26e2-b9a4-a425-46be5dd9a1c7,,,779028,XBTUSD,Sell,11,3725,,XBME,RemovedLiquidity,,18,3725,,3725,,,USD,XBt,Trade,StopLimit,GoodTillCancel,LastPrice,,XBME,PartiallyFilled,StopOrderTriggered,1,,,7,,11,3725,0.00075,PublishTrade,SingleSecurity,Triggered: Order stop price reached;Submission from www.bitmex.com,075e36a9-9d6b-f1d7-e3a8-4c817ef6fc41,295306,221,-0.00295306,11,2018-12-19D20:06:51.246029000,2018-12-19D20:06:51.246029000
2018-12-19,37fea268-e882-dc56-529e-429b940911ff,424fe235-26e2-b9a4-a425-46be5dd9a1c7,,,779028,XBTUSD,Sell,5,3725,,XBME,AddedLiquidity,,18,3725,,3725,,,USD,XBt,Trade,StopLimit,GoodTillCancel,LastPrice,,XBME,PartiallyFilled,StopOrderTriggered,1,,,2,,16,3725,-0.00025,PublishTrade,SingleSecurity,Triggered: Order stop price reached;Submission from www.bitmex.com,bc26efbc-94b1-53fe-e300-9e6ab689452a,134230,-33,-0.0013423,5,2018-12-19D20:06:51.444047000,2018-12-19D20:06:51.444047000
2018-12-19,634aa417-1072-856f-6e19-e39ab4250376,424fe235-26e2-b9a4-a425-46be5dd9a1c7,,,779028,XBTUSD,Sell,2,3725,,XBME,AddedLiquidity,,18,3725,,3725,,,USD,XBt,Trade,StopLimit,GoodTillCancel,LastPrice,,XBME,Filled,StopOrderTriggered,0,,,0,,18,3725,-0.00025,PublishTrade,SingleSecurity,Triggered: Order stop price reached;Submission from www.bitmex.com,014b6e49-9efb-d46b-f9e9-60a3eb78333f,53692,-13,-0.00053692,2,2018-12-19D20:07:02.642015000,2018-12-19D20:07:02.642015000
2018-12-19,35db96af-5729-82b6-65f1-5e5eea1882fb,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,Buy,18,3762.5,,XBME,RemovedLiquidity,,18,3762.5,,3737.5,,,USD,XBt,Trade,StopLimit,ImmediateOrCancel,,,XBME,Filled,,0,,,0,,18,3762.5,0.00075,DoNotPublishTrade,SingleSecurity,Liquidation,8e8827bc-3384-e568-7167-10409f5dbc81,-478404,358,0.00478404,-18,2018-12-19D20:11:04.498665000,2018-12-19D20:11:04.498665000
2018-12-20,4780f31a-3cc5-de03-fb2d-42859c3640ca,d4c5c3c9-15f0-237d-e5fa-2b7580473a85,,,779028,XBTUSD,Buy,1500,4070,,XBME,AddedLiquidity,,1500,4070,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,1500,4070,-0.00025,PublishTrade,SingleSecurity,Submission from www.bitmex.com,3c73d285-0b6e-dc36-1685-b98b19b9d37d,-36855000,-9213,0.36855,-1500,2018-12-20D22:33:57.410917000,2018-12-20D22:33:57.410917000
2018-12-20,544bd705-36c6-a0e1-90c9-eb8d7093a9e4,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,Sell,1500,4029.84,,XBME,RemovedLiquidity,,1500,4029.84,,4050,,,USD,XBt,Trade,StopLimit,ImmediateOrCancel,,,XBME,Filled,,0,,,0,,1500,4029.84,0.00075,DoNotPublishTrade,SingleSecurity,Liquidation,dee13194-7e76-b96b-69b9-79925bc76560,37222500,27916,-0.372225,1500,2018-12-20D22:44:01.108154000,2018-12-20D22:44:01.108154000
2019-01-13,c150329f-f73c-666e-5ead-a3011ef2229a,31c92f57-9282-3dc1-e2f0-33c37c36ec2c,,,779028,XBTUSD,Buy,3,3614.5,,XBME,RemovedLiquidity,,400,3614.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,PartiallyFilled,,1,,,397,,3,3614.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,6d8071e7-74fa-567f-851f-d41c5a7cc95a,-82998,62,0.00082998,-3,2019-01-13D11:42:04.118355000,2019-01-13D11:42:04.118355000
2019-01-13,8b635103-1961-da5d-2749-4920dba0e282,31c92f57-9282-3dc1-e2f0-33c37c36ec2c,,,779028,XBTUSD,Buy,397,3614.5,,XBME,RemovedLiquidity,,400,3614.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,400,3614.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,c880b45c-a710-0a79-8f01-6579439bb4de,-10983402,8237,0.109834,-397,2019-01-13D11:42:04.118355000,2019-01-13D11:42:04.118355000
2019-01-13,111cb2ba-128d-eafe-5509-4a974f4f263d,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,400,3617.53,,XBME,,,400,3617.53,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,400,3617.53,-0.000397,,SingleSecurity,Funding,3462e037-06ec-5d63-d880-aa305394c7cd,-11057200,-4390,0.110572,-400,2019-01-13D12:00:00.000000000,2019-01-13D12:00:00.823550000
2019-01-13,cbc5fd42-0e6f-7d02-b3be-0f7b70a88eea,a26749e7-fec1-6221-d62f-aa5328ac8f03,,,779028,XBTUSD,Sell,400,3607.5,,XBME,RemovedLiquidity,,400,3607.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,400,3607.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,24a23a8b-89af-c7f2-587d-28d2b66b5b3b,11088000,8316,-0.11088,400,2019-01-13D12:18:40.447543000,2019-01-13D12:18:40.447543000
2019-01-13,e4680ac9-b839-883b-4f76-305c8aa245f1,00df821e-c1c4-c6c6-8f7f-6bf8ba2c0384,,,779028,XBTUSD,Sell,250,3609.5,,XBME,RemovedLiquidity,,250,3609.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,250,3609.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,0a5cfd8d-3f94-a0b2-f7a6-b893e7df3b7b,6926250,5194,-0.0692625,250,2019-01-13D12:19:33.030646000,2019-01-13D12:19:33.030646000
2019-01-13,94957430-2b50-6a3c-85f8-cf82941dfb38,743d5144-152c-4cae-7195-b5636ba58f17,,,779028,XBTUSD,Buy,250,3611,,XBME,RemovedLiquidity,,250,3611,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,250,3611,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,f3302b44-c0d5-fa41-7159-fed5051465ca,-6923250,5192,0.0692325,-250,2019-01-13D12:27:32.003343000,2019-01-13D12:27:32.003343000
2019-01-13,843bfa14-afcb-6a7b-0891-4f4a71ba0530,a909f89e-d95c-61f1-775c-75eab0882682,,,779028,XBTUSD,Buy,250,3611,,XBME,RemovedLiquidity,,250,3611,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,250,3611,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,20ab2122-607f-e1cf-003d-89e6fc327413,-6923250,5192,0.0692325,-250,2019-01-13D12:27:43.376429000,2019-01-13D12:27:43.376429000
2019-01-13,bd960aca-8ad1-e3f7-8660-13ce6d07a0c1,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,Sell,250,3575.4,,XBME,RemovedLiquidity,,250,3575.4,,3593.5,,,USD,XBt,Trade,StopLimit,ImmediateOrCancel,,,XBME,Filled,,0,,,0,,250,3575.4,0.00075,DoNotPublishTrade,SingleSecurity,Liquidation,9d6fc79c-c7d2-244f-d766-340e1427f93f,6992250,5244,-0.0699225,250,2019-01-13D12:30:13.810409000,2019-01-13D12:30:13.810409000
2019-03-04,0f6e0ada-ca9f-5662-5a49-453003b4c6d3,b78d53b9-bd55-f404-fc9f-9fb04cfe02e4,,,779028,XBTUSD,Buy,100,3703.5,,XBME,RemovedLiquidity,,100,3703.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,100,3703.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,2f143f22-7637-09d0-6b9e-0277abd22c65,-2700100,2025,0.027001,-100,2019-03-04D19:38:20.234126000,2019-03-04D19:38:20.234126000
2019-03-04,515a200d-6888-8a6b-4e29-01c3d76112c8,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,100,3703.88,,XBME,,,100,3703.88,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,100,3703.88,0.0001,,SingleSecurity,Funding,6d5ca221-dcdf-427a-2236-0b581c747a91,-2699900,270,0.026999,-100,2019-03-04D20:00:00.000000000,2019-03-04D20:00:00.000548000
2019-03-05,5df046de-509f-d704-04eb-926901b59d6f,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,100,3693.22,,XBME,,,100,3693.22,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,100,3693.22,3.2e-05,,SingleSecurity,Funding,9f178e30-39fd-97f6-4cbe-522f4c85bc13,-2707700,87,0.027077,-100,2019-03-05D04:00:00.000000000,2019-03-05D04:00:00.006755000
2019-03-05,65b23611-2e71-5592-5f23-92dec6266dbc,da5b3c04-207e-759c-3a43-60fec400a1ad,,,779028,XBTUSD,Sell,100,3727.5,,XBME,RemovedLiquidity,,100,3727.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,100,3727.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,936f3d7a-1254-2a96-4550-2e7ca70a9323,2682800,2012,-0.026828,100,2019-03-05D08:48:05.374647000,2019-03-05D08:48:05.374647000
2019-03-06,34cab5f7-1397-5ff6-799f-b2084e15fd3b,dc201f12-5d89-6268-1664-6bfa9a70c420,,,779028,XBTUSD,Buy,150,3848.5,,XBME,RemovedLiquidity,,150,3848.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,150,3848.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,64c3392c-947a-74c0-eafb-8648cad6868b,-3897600,2923,0.038976,-150,2019-03-06D10:27:02.548876000,2019-03-06D10:27:02.548876000
2019-03-06,5a4166fe-d81a-8627-7385-78254f2d84f4,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,150,3852.72,,XBME,,,150,3852.72,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,150,3852.72,0.0001,,SingleSecurity,Funding,ae22e16c-ef7e-129a-360e-cd8ebd57fe38,-3893400,389,0.038934,-150,2019-03-06D12:00:00.000000000,2019-03-06D12:00:01.187086000
2019-03-06,74e996b3-07b5-2c94-4ebc-5aeb185e7f7b,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,150,3844.74,,XBME,,,150,3844.74,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,150,3844.74,0.0001,,SingleSecurity,Funding,7be4b0c1-4d09-2fb9-d134-89d1dea9a769,-3901500,390,0.039015,-150,2019-03-06D20:00:00.000000000,2019-03-06D20:00:00.008778000
2019-03-07,383f4829-fd30-be80-6d8e-37c5845d2e1c,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,150,3871.85,,XBME,,,150,3871.85,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,150,3871.85,-1.7e-05,,SingleSecurity,Funding,1958a0cf-a37a-7c41-22fd-fb104e88e44b,-3874050,-66,0.0387405,-150,2019-03-07D04:00:00.000000000,2019-03-07D04:00:00.019208000
2019-03-07,f84dda7a-916c-bb88-baa8-008af1b321e7,922012b6-ab55-944f-6290-694a2702f5c1,,,779028,XBTUSD,Sell,150,3840,,XBME,RemovedLiquidity,,150,3840,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,150,3840,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,af16e1e3-12f5-908c-da87-9c276f53474e,3906300,2929,-0.039063,150,2019-03-07D09:22:51.798492000,2019-03-07D09:22:51.798492000
2019-03-07,2592b8d1-94e6-d59a-63ae-aac744d011dc,1a8206b1-0dd5-120f-cb45-3eb2f48bee03,,,779028,XBTUSD,Buy,150,3841.5,,XBME,RemovedLiquidity,,150,3841.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,150,3841.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,544fbf3a-78c9-ab9e-49db-466525b43743,-3904650,2928,0.0390465,-150,2019-03-07D09:24:14.640164000,2019-03-07D09:24:14.640164000
2019-03-07,c49ab012-fd05-b5d4-9237-c718454b9c91,07eea333-046f-8b05-a00a-24937e30e49c,,,779028,XBTUSD,Sell,150,3839.5,,XBME,RemovedLiquidity,,150,3839.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,150,3839.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,99cdd888-8b25-0fcb-e8f5-5806cf52a48c,3906750,2930,-0.0390675,150,2019-03-07D10:11:52.312741000,2019-03-07D10:11:52.312741000
2019-03-07,37a2e0a9-28c0-99c6-0d29-94e4d796bb70,a2651cb7-3849-dff1-6a4d-c10b3c419aea,,,779028,XBTUSD,Buy,500,3839,,XBME,RemovedLiquidity,,500,3839,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,500,3839,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,de537e82-70fd-5d7f-08ea-c1d61b9801ed,-13024000,9768,0.13024,-500,2019-03-07D10:32:24.691553000,2019-03-07D10:32:24.691553000
2019-03-07,faefcf92-5791-18ec-1977-a8a8bb351632,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,500,3851.66,,XBME,,,500,3851.66,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,500,3851.66,-1e-05,,SingleSecurity,Funding,2392a035-5a82-ecfe-4380-0b6dbd8a5079,-12981500,-130,0.129815,-500,2019-03-07D12:00:00.000000000,2019-03-07D12:00:00.912462000
2019-03-07,0f1eb1ce-86c3-ffa6-21c6-2f6303267b7c,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,500,3863.74,,XBME,,,500,3863.74,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,500,3863.74,3.1e-05,,SingleSecurity,Funding,52c39e6c-14bb-f882-e523-fd74f208a695,-12941000,401,0.12941,-500,2019-03-07D20:00:00.000000000,2019-03-07D20:00:00.001823000
2019-03-07,d9c5dab2-b639-0762-3703-c3890a1b4768,c068807e-555b-9145-55e5-d55fa5019b45,,,779028,XBTUSD,Sell,500,3849.5,,XBME,RemovedLiquidity,,500,3849.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,500,3849.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,9ea5b33c-6f0d-00fc-2dba-3d7ec07f2ca5,12988500,9741,-0.129885,500,2019-03-07D23:34:07.563613000,2019-03-07D23:34:07.563613000
2019-03-08,938cc5dd-e35a-1f26-8c9f-d18fb63c3aa2,99b48e1f-6154-652e-ea15-3ae94decf562,,,779028,XBTUSD,Buy,900,3856,,XBME,RemovedLiquidity,,900,3856,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,900,3856,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,86ed56e4-e410-8b67-7de0-d128b3592288,-23340600,17505,0.233406,-900,2019-03-08D00:02:19.419122000,2019-03-08D00:02:19.419122000
2019-03-08,318396b0-f2a2-a632-a83b-b38941c1fd46,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,900,3855.38,,XBME,,,900,3855.38,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,900,3855.38,-5.4e-05,,SingleSecurity,Funding,a7ac3116-b3b4-2ad4-5b99-beb111009c3e,-23344200,-1261,0.233442,-900,2019-03-08D04:00:00.000000000,2019-03-08D04:00:00.010141000
2019-03-08,985d4c9c-23f3-1f2b-a4a6-e277072e0564,3bdfc4f1-c923-5cb6-2062-1d14d473c4f6,,,779028,XBTUSD,Sell,900,3864.5,,XBME,RemovedLiquidity,,900,3864.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,900,3864.5,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,03b3dda2-8703-8b6c-5b35-e210688fed49,23289300,17466,-0.232893,900,2019-03-08D08:36:33.364048000,2019-03-08D08:36:33.364048000
2019-03-08,ad06459e-2e7b-0f18-3514-6fa765f0192a,c92a5f9e-1289-7dc0-60cd-9b9ca59328d8,,,779028,XBTUSD,Buy,2000,3861,,XBME,RemovedLiquidity,,2000,3861,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,3861,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,54b8e376-75b8-d3d0-30d5-9b99a9f15fa6,-51800000,38850,0.518,-2000,2019-03-08D09:05:41.319022000,2019-03-08D09:05:41.319022000
2019-03-08,a517071f-6490-b4ff-be7d-54320867b274,fa1ad8c9-aa05-219c-8948-650b5e2280d4,,,779028,XBTUSD,Buy,5,3856,,XBME,RemovedLiquidity,,5,3856,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,5,3856,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,987801b6-6446-318c-5f78-c47605ab7945,-129670,97,0.0012967,-5,2019-03-08D09:22:12.145261000,2019-03-08D09:22:12.145261000
2019-03-08,de07183e-6b62-f8fb-9905-befbd8b010af,1dbdd144-2646-5cca-d183-8de6946afb51,,,779028,XBTUSD,Buy,2000,3859,,XBME,RemovedLiquidity,,2000,3859.5,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,3859,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,c25140b4-33cd-52f2-6428-4fe99c2f18aa,-51826000,38869,0.51826,-2000,2019-03-08D09:25:40.028520000,2019-03-08D09:25:40.028520000
2019-03-08,a00ec194-5c84-f310-c488-95f79a79ac65,96e3a47a-0332-e807-72b1-57035cad2553,,,779028,XBTUSD,Buy,2000,3874,,XBME,RemovedLiquidity,,2000,3874,,,,,USD,XBt,Trade,Limit,GoodTillCancel,,,XBME,Filled,,0,,,0,,2000,3874,0.00075,PublishTrade,SingleSecurity,Submission from www.bitmex.com,1b7b24bc-f8df-82e8-4fef-73e733a05321,-51626000,38719,0.51626,-2000,2019-03-08D11:10:58.363798000,2019-03-08D11:10:58.363798000
2019-03-08,d065cf6e-2cdc-1d05-b6f1-67a75889219c,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,6005,3875.2,,XBME,,,6005,3875.2,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,6005,3875.2,-0.000188,,SingleSecurity,Funding,216b6596-bdb6-7897-7ce6-0ef5f0202fb8,-154959025,-29132,1.54959,-6005,2019-03-08D12:00:00.000000000,2019-03-08D12:00:00.832899000
2019-03-08,acaaf273-fd80-2aff-f0ab-a1896d7ef992,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,6005,3899.08,,XBME,,,6005,3899.08,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,6005,3899.08,-0.000192,,SingleSecurity,Funding,61cd630a-0cc0-ee6e-2884-7a653f719d7d,-154010235,-29570,1.540102,-6005,2019-03-08D20:00:00.000000000,2019-03-08D20:00:00.009000000
2019-03-09,8036fd52-7e42-eae8-584a-ca56c35d3dbc,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,6005,3852.08,,XBME,,,6005,3852.08,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,6005,3852.08,-0.000528,,SingleSecurity,Funding,001d6410-be26-0346-5717-7a70d41f88e9,-155889800,-82310,1.558898,-6005,2019-03-09D04:00:00.000000000,2019-03-09D04:00:00.001611000
2019-03-09,fd7f4c60-d95f-ce6a-f76c-d0e483b18f15,00000000-0000-0000-0000-000000000000,,,779028,XBTUSD,,6005,3895,,XBME,,,6005,3895,,,,,USD,XBt,Funding,Limit,AtTheClose,,,XBME,Filled,,0,,,0,,6005,3895,-0.000479,,SingleSecurity,Funding,10936c80-a257-7eea-04d7-1f565161fe46,-154172370,-73849,1.541724,-6005,2019-03-09D12:00:00.000000000,2019-03-09D12:00:00.948616000
